 3257.743, -7816.335,   02, 07, 2012,  01,  45,  08 
 3257.458, -7816.592,   02, 07, 2012,  03,  41,  42 
 3257.186, -7817.428,   02, 07, 2012,  05,  44,  43 
 3257.209, -7818.527,   02, 07, 2012,  07,  44,  04 
 3257.460, -7819.467,   02, 07, 2012,  09,  42,  10 
 3257.455, -7819.845,   02, 07, 2012,  11,  43,  47 
 3256.462, -7819.431,   02, 07, 2012,  15,  45,  06 
 3255.988, -7819.893,   02, 07, 2012,  17,  44,  43 
 3255.694, -7820.739,   02, 07, 2012,  19,  42,  48 
 3255.595, -7822.037,   02, 07, 2012,  21,  42,  33 
 3255.368, -7823.053,   02, 08, 2012,  01,  47,  09 
 3255.192, -7822.755,   02, 08, 2012,  03,  42,  55 
 3255.404, -7823.624,   02, 08, 2012,  05,  47,  07 
 3255.486, -7824.722,   02, 08, 2012,  07,  46,  47 
 3255.999, -7825.454,   02, 08, 2012,  09,  44,  34 
 3255.684, -7825.670,   02, 08, 2012,  13,  43,  50 
 3255.550, -7825.419,   02, 08, 2012,  15,  47,  23 
 3255.634, -7826.312,   02, 08, 2012,  19,  43,  04 
 3255.952, -7826.798,   02, 08, 2012,  21,  45,  43 
 3256.406, -7827.311,   02, 08, 2012,  23,  47,  10 
 3254.982, -7826.438,   02, 09, 2012,  03,  40,  48 
 3255.202, -7827.565,   02, 09, 2012,  06,  37,  22 
 3255.868, -7827.866,   02, 09, 2012,  09,  39,  20 
 3255.436, -7827.920,   02, 09, 2012,  14,  58,  53 
 3254.572, -7826.260,   02, 09, 2012,  19,  03,  09 
 3255.699, -7829.643,   02, 09, 2012,  22,  59,  51 
 3253.592, -7828.794,   02, 10, 2012,  07,  04,  16 
 3253.512, -7827.052,   02, 10, 2012,  19,  02,  13 
 3254.300, -7826.312,   02, 10, 2012,  23,  04,  46 
 3253.128, -7823.748,   02, 11, 2012,  11,  02,  26 
 3253.268, -7823.026,   02, 11, 2012,  15,  03,  51 
 3253.373, -7820.129,   02, 11, 2012,  19,  03,  38 
 3254.229, -7819.467,   02, 11, 2012,  23,  04,  38 
 3254.681, -7817.720,   02, 12, 2012,  03,  01,  51 
 3252.738, -7817.235,   02, 12, 2012,  07,  00,  18 
 3252.553, -7818.538,   02, 12, 2012,  11,  03,  42 
 3253.501, -7818.873,   02, 12, 2012,  15,  04,  55 
 3253.501, -7818.873,   02, 12, 2012,  15,  05,  05 
 3251.739, -7818.388,   02, 12, 2012,  19,  02,  25 
 3251.290, -7820.460,   02, 12, 2012,  23,  05,  39 
 3251.616, -7820.659,   02, 13, 2012,  03,  03,  17 
 3249.068, -7818.300,   02, 13, 2012,  07,  04,  23 
 3249.972, -7822.321,   02, 13, 2012,  19,  05,  58 
 3249.814, -7823.153,   02, 13, 2012,  23,  03,  26 
 3249.988, -7824.461,   02, 14, 2012,  03,  03,  59 
 3250.106, -7825.220,   02, 14, 2012,  07,  07,  51 
 3250.982, -7825.440,   02, 14, 2012,  11,  01,  46 
 3251.903, -7826.387,   02, 14, 2012,  15,  04,  42 
 3252.007, -7826.367,   02, 14, 2012,  16,  22,  02 
 3252.186, -7826.308,   02, 14, 2012,  16,  48,  26 
 3252.292, -7826.324,   02, 14, 2012,  17,  10,  22 
 3252.315, -7826.329,   02, 14, 2012,  17,  14,  51 
 3252.331, -7826.346,   02, 14, 2012,  17,  19,  44 
 3252.419, -7826.344,   02, 14, 2012,  17,  38,  42 
 3252.456, -7826.329,   02, 14, 2012,  17,  50,  55 
 3252.468, -7826.294,   02, 14, 2012,  17,  55,  00 
